#IDX KIND POS_X POS_Y POS_Z EUL_PSI EUL_THETA EUL_PHI
4478 turn 4.5 -2.5 -0.5 1.57079632679 -0.0 -1.57079632679
4479 turn 4.5 -3.5 -0.5 -1.57079632679 -0.0 3.14159265359
4480 turn 3.5 -3.5 -0.5 -1.57079632679 -0.0 1.57079632679
4481 turn 3.5 -2.5 -0.5 1.57079632679 -0.0 3.14159265359
4482 turn 2.5 -2.5 -0.5 1.57079632679 -0.0 -1.57079632679
4483 turntwist 2.5 -3.5 -0.5 1.57079632679 1.57079632679 0
4484 turn 2.5 -3.5 -1.5 3.14159265359 -0.0 1.57079632679
4485 turntwist 2.5 -2.5 -1.5 -1.57079632679 -0.0 0.0
4486 turn 3.5 -2.5 -1.5 -1.57079632679 -0.0 -1.57079632679
4487 turntwist 3.5 -3.5 -1.5 1.57079632679 1.57079632679 0
4488 turntwist 3.5 -3.5 -2.5 3.14159265359 -0.0 3.14159265359
4489 turn 2.5 -3.5 -2.5 3.14159265359 1.57079632679 0
4490 turn 2.5 -3.5 -3.5 3.14159265359 -0.0 0.0
4491 turntwist 3.5 -3.5 -3.5 1.57079632679 -0.0 1.57079632679
4492 turn 3.5 -2.5 -3.5 1.57079632679 -0.0 3.14159265359
4493 turntwist 2.5 -2.5 -3.5 0.0 -1.57079632679 0
4494 turn 2.5 -2.5 -2.5 0.0 -0.0 0.0
4495 turntwist 3.5 -2.5 -2.5 1.57079632679 -0.0 1.57079632679
4496 turn 3.5 -1.5 -2.5 1.57079632679 -0.0 3.14159265359
4497 turntwist 2.5 -1.5 -2.5 3.14159265359 1.57079632679 0
4498 turn 2.5 -1.5 -3.5 3.14159265359 -0.0 0.0
4499 turntwist 3.5 -1.5 -3.5 1.57079632679 -0.0 1.57079632679
4500 turn 3.5 -0.5 -3.5 1.57079632679 -0.0 3.14159265359
4501 turntwist 2.5 -0.5 -3.5 0.0 -1.57079632679 0
4502 turn 2.5 -0.5 -2.5 0.0 -0.0 0.0
4503 turn 3.5 -0.5 -2.5 -3.14159265359 -1.57079632679 0
4504 straight 3.5 -0.5 -1.5 0.0 -0.0 -1.57079632679
4505 turntwist 3.5 -0.5 -0.5 0.0 -0.0 -1.57079632679
4506 turn 3.5 -1.5 -0.5 1.57079632679 1.57079632679 0
4507 turntwist 3.5 -1.5 -1.5 3.14159265359 -0.0 3.14159265359
4508 turn 2.5 -1.5 -1.5 0.0 -1.57079632679 0
4509 turntwist 2.5 -1.5 -0.5 0.0 -0.0 1.57079632679
4510 turn 2.5 -0.5 -0.5 -1.57079632679 1.57079632679 0
4511 turntwist 2.5 -0.5 -1.5 3.14159265359 -0.0 3.14159265359
4512 turn 1.5 -0.5 -1.5 0.0 -1.57079632679 0
4513 turntwist 1.5 -0.5 -0.5 0.0 -0.0 -1.57079632679
4514 turn 1.5 -1.5 -0.5 1.57079632679 1.57079632679 0
4515 turntwist 1.5 -1.5 -1.5 3.14159265359 -0.0 3.14159265359
4516 turn 0.5 -1.5 -1.5 0.0 -1.57079632679 0
4517 turntwist 0.5 -1.5 -0.5 0.0 -0.0 1.57079632679
4518 turn 0.5 -0.5 -0.5 -1.57079632679 1.57079632679 0
4519 straight 0.5 -0.5 -1.5 3.14159265359 -0.0 3.14159265359
4520 turntwist 0.5 -0.5 -2.5 3.14159265359 -0.0 0.0
4521 turn 1.5 -0.5 -2.5 0.0 1.57079632679 0
4522 turn 1.5 -0.5 -3.5 3.14159265359 -0.0 3.14159265359
4523 turntwist 0.5 -0.5 -3.5 1.57079632679 -0.0 -1.57079632679
4524 turn 0.5 -1.5 -3.5 1.57079632679 -0.0 0.0
4525 turntwist 1.5 -1.5 -3.5 -3.14159265359 -1.57079632679 0
4526 turn 1.5 -1.5 -2.5 0.0 -0.0 3.14159265359
4527 turntwist 0.5 -1.5 -2.5 1.57079632679 -0.0 -1.57079632679
4528 turn 0.5 -2.5 -2.5 1.57079632679 -0.0 0.0
4529 turntwist 1.5 -2.5 -2.5 0.0 1.57079632679 0
4530 turn 1.5 -2.5 -3.5 3.14159265359 -0.0 3.14159265359
4531 turntwist 0.5 -2.5 -3.5 1.57079632679 -0.0 -1.57079632679
4532 turn 0.5 -3.5 -3.5 1.57079632679 -0.0 0.0
4533 turntwist 1.5 -3.5 -3.5 -3.14159265359 -1.57079632679 0
4534 turn 1.5 -3.5 -2.5 0.0 -0.0 3.14159265359
4535 turn 0.5 -3.5 -2.5 0.0 -1.57079632679 0
4536 turntwist 0.5 -3.5 -1.5 0.0 -0.0 1.57079632679
4537 turntwist 0.5 -2.5 -1.5 -1.57079632679 -0.0 0.0
4538 turn 1.5 -2.5 -1.5 -1.57079632679 -0.0 -1.57079632679
4539 turntwist 1.5 -3.5 -1.5 1.57079632679 -1.57079632679 0
4540 turn 1.5 -3.5 -0.5 0.0 -0.0 1.57079632679
4541 turntwist 1.5 -2.5 -0.5 1.57079632679 -0.0 3.14159265359
4542 turn 0.5 -2.5 -0.5 1.57079632679 -0.0 -1.57079632679
4543 straight 0.5 -3.5 -0.5 1.57079632679 -1.57079632679 0
4544 turntwist 0.5 -4.5 -0.5 1.57079632679 1.57079632679 0
4545 turn 0.5 -4.5 -1.5 3.14159265359 -0.0 -1.57079632679
4546 turn 0.5 -5.5 -1.5 1.57079632679 -1.57079632679 0
4547 turntwist 0.5 -5.5 -0.5 0.0 -0.0 0.0
4548 turn 1.5 -5.5 -0.5 0.0 1.57079632679 0
4549 turntwist 1.5 -5.5 -1.5 3.14159265359 -0.0 1.57079632679
4550 turn 1.5 -4.5 -1.5 -1.57079632679 -1.57079632679 0
4551 turntwist 1.5 -4.5 -0.5 0.0 -0.0 0.0
4552 turntwist 2.5 -4.5 -0.5 -1.57079632679 -0.0 -1.57079632679
4553 turn 2.5 -5.5 -0.5 1.57079632679 -0.0 0.0
4554 turn 3.5 -5.5 -0.5 1.57079632679 -0.0 1.57079632679
4555 turntwist 3.5 -4.5 -0.5 -1.57079632679 1.57079632679 0
4556 turn 3.5 -4.5 -1.5 3.14159265359 -0.0 -1.57079632679
4557 turntwist 3.5 -5.5 -1.5 -1.57079632679 -0.0 3.14159265359
4558 turn 2.5 -5.5 -1.5 -1.57079632679 -0.0 1.57079632679
4559 turntwist 2.5 -4.5 -1.5 -1.57079632679 1.57079632679 0
4560 turn 2.5 -4.5 -2.5 3.14159265359 -0.0 -1.57079632679
4561 turntwist 2.5 -5.5 -2.5 1.57079632679 -0.0 0.0
4562 turn 3.5 -5.5 -2.5 1.57079632679 -0.0 1.57079632679
4563 turntwist 3.5 -4.5 -2.5 -1.57079632679 1.57079632679 0
4564 turn 3.5 -4.5 -3.5 3.14159265359 -0.0 -1.57079632679
4565 turntwist 3.5 -5.5 -3.5 -1.57079632679 -0.0 3.14159265359
4566 turn 2.5 -5.5 -3.5 -1.57079632679 -0.0 1.57079632679
4567 turn 2.5 -4.5 -3.5 1.57079632679 -0.0 3.14159265359
4568 straight 1.5 -4.5 -3.5 0.0 -1.57079632679 0
4569 turntwist 0.5 -4.5 -3.5 0.0 -1.57079632679 0
4570 turn 0.5 -4.5 -2.5 0.0 -0.0 0.0
4571 turntwist 1.5 -4.5 -2.5 -1.57079632679 -0.0 -1.57079632679
4572 turn 1.5 -5.5 -2.5 -1.57079632679 -0.0 3.14159265359
4573 turntwist 0.5 -5.5 -2.5 3.14159265359 1.57079632679 0
4574 turn 0.5 -5.5 -3.5 3.14159265359 -0.0 0.0
4575 turntwist 1.5 -5.5 -3.5 -1.57079632679 -0.0 -1.57079632679
4576 turn 1.5 -6.5 -3.5 -1.57079632679 -0.0 3.14159265359
4577 turntwist 0.5 -6.5 -3.5 0.0 -1.57079632679 0
4578 turn 0.5 -6.5 -2.5 0.0 -0.0 0.0
4579 turntwist 1.5 -6.5 -2.5 -1.57079632679 -0.0 -1.57079632679
4580 turn 1.5 -7.5 -2.5 -1.57079632679 -0.0 3.14159265359
4581 turntwist 0.5 -7.5 -2.5 3.14159265359 1.57079632679 0
4582 turn 0.5 -7.5 -3.5 3.14159265359 -0.0 0.0
4583 straight 1.5 -7.5 -3.5 -1.57079632679 -0.0 -1.57079632679
4584 turntwist 2.5 -7.5 -3.5 1.57079632679 -0.0 1.57079632679
4585 turn 2.5 -6.5 -3.5 -1.57079632679 -0.0 0.0
4586 turn 3.5 -6.5 -3.5 -1.57079632679 -0.0 -1.57079632679
4587 turntwist 3.5 -7.5 -3.5 1.57079632679 -1.57079632679 0
4588 turn 3.5 -7.5 -2.5 0.0 -0.0 1.57079632679
4589 turntwist 3.5 -6.5 -2.5 1.57079632679 -0.0 3.14159265359
4590 turn 2.5 -6.5 -2.5 1.57079632679 -0.0 -1.57079632679
4591 turntwist 2.5 -7.5 -2.5 1.57079632679 -1.57079632679 0
4592 turn 2.5 -7.5 -1.5 0.0 -0.0 1.57079632679
4593 turntwist 2.5 -6.5 -1.5 -1.57079632679 -0.0 0.0
4594 turn 3.5 -6.5 -1.5 -1.57079632679 -0.0 -1.57079632679
4595 turntwist 3.5 -7.5 -1.5 1.57079632679 -1.57079632679 0
4596 turn 3.5 -7.5 -0.5 0.0 -0.0 1.57079632679
4597 turntwist 3.5 -6.5 -0.5 1.57079632679 -0.0 3.14159265359
4598 turn 2.5 -6.5 -0.5 1.57079632679 -0.0 -1.57079632679
4599 turn 2.5 -7.5 -0.5 -1.57079632679 -0.0 3.14159265359
4600 turntwist 1.5 -7.5 -0.5 3.14159265359 1.57079632679 0
4601 turntwist 1.5 -7.5 -1.5 3.14159265359 -0.0 1.57079632679
4602 turn 1.5 -6.5 -1.5 -1.57079632679 -1.57079632679 0
4603 turntwist 1.5 -6.5 -0.5 0.0 -0.0 3.14159265359
4604 turn 0.5 -6.5 -0.5 3.14159265359 1.57079632679 0
4605 turntwist 0.5 -6.5 -1.5 3.14159265359 -0.0 -1.57079632679
4606 turn 0.5 -7.5 -1.5 1.57079632679 -1.57079632679 0
4607 straight 0.5 -7.5 -0.5 0.0 -0.0 3.14159265359
4608 turn 0.5 -7.5 0.5 0.0 -0.0 1.57079632679
4609 turntwist 0.5 -6.5 0.5 -1.57079632679 -0.0 0.0
4610 turn 1.5 -6.5 0.5 -1.57079632679 -0.0 -1.57079632679
4611 turntwist 1.5 -7.5 0.5 1.57079632679 -1.57079632679 0
4612 turn 1.5 -7.5 1.5 0.0 -0.0 1.57079632679
4613 turntwist 1.5 -6.5 1.5 1.57079632679 -0.0 3.14159265359
4614 turn 0.5 -6.5 1.5 1.57079632679 -0.0 -1.57079632679
4615 turntwist 0.5 -7.5 1.5 1.57079632679 -1.57079632679 0
4616 turntwist 0.5 -7.5 2.5 0.0 -0.0 0.0
4617 turn 1.5 -7.5 2.5 -3.14159265359 -1.57079632679 0
4618 turn 1.5 -7.5 3.5 0.0 -0.0 3.14159265359
4619 turntwist 0.5 -7.5 3.5 -1.57079632679 -0.0 1.57079632679
4620 turn 0.5 -6.5 3.5 -1.57079632679 -0.0 0.0
4621 turntwist 1.5 -6.5 3.5 0.0 1.57079632679 0
4622 turn 1.5 -6.5 2.5 3.14159265359 -0.0 3.14159265359
4623 turntwist 0.5 -6.5 2.5 -1.57079632679 -0.0 1.57079632679
4624 turn 0.5 -5.5 2.5 -1.57079632679 -0.0 0.0
4625 turntwist 1.5 -5.5 2.5 -3.14159265359 -1.57079632679 0
4626 turn 1.5 -5.5 3.5 0.0 -0.0 3.14159265359
4627 turntwist 0.5 -5.5 3.5 -1.57079632679 -0.0 1.57079632679
4628 turn 0.5 -4.5 3.5 -1.57079632679 -0.0 0.0
4629 turntwist 1.5 -4.5 3.5 0.0 1.57079632679 0
4630 turn 1.5 -4.5 2.5 3.14159265359 -0.0 3.14159265359
4631 turn 0.5 -4.5 2.5 3.14159265359 1.57079632679 0
4632 straight 0.5 -4.5 1.5 3.14159265359 -0.0 -1.57079632679
4633 turntwist 0.5 -4.5 0.5 3.14159265359 -0.0 -1.57079632679
4634 turn 0.5 -5.5 0.5 1.57079632679 -1.57079632679 0
4635 turntwist 0.5 -5.5 1.5 0.0 -0.0 0.0
4636 turn 1.5 -5.5 1.5 0.0 1.57079632679 0
4637 turntwist 1.5 -5.5 0.5 3.14159265359 -0.0 1.57079632679
4638 turn 1.5 -4.5 0.5 -1.57079632679 -1.57079632679 0
4639 turntwist 1.5 -4.5 1.5 0.0 -0.0 0.0
4640 turn 2.5 -4.5 1.5 0.0 1.57079632679 0
4641 turntwist 2.5 -4.5 0.5 3.14159265359 -0.0 -1.57079632679
4642 turn 2.5 -5.5 0.5 1.57079632679 -1.57079632679 0
4643 turntwist 2.5 -5.5 1.5 0.0 -0.0 0.0
4644 turn 3.5 -5.5 1.5 0.0 1.57079632679 0
4645 turntwist 3.5 -5.5 0.5 3.14159265359 -0.0 1.57079632679
4646 turn 3.5 -4.5 0.5 -1.57079632679 -1.57079632679 0
4647 straight 3.5 -4.5 1.5 0.0 -0.0 0.0
4648 turntwist 3.5 -4.5 2.5 0.0 -0.0 3.14159265359
4649 turn 2.5 -4.5 2.5 0.0 -1.57079632679 0
4650 turn 2.5 -4.5 3.5 0.0 -0.0 0.0
4651 turntwist 3.5 -4.5 3.5 -1.57079632679 -0.0 -1.57079632679
4652 turn 3.5 -5.5 3.5 -1.57079632679 -0.0 3.14159265359
4653 turntwist 2.5 -5.5 3.5 3.14159265359 1.57079632679 0
4654 turn 2.5 -5.5 2.5 3.14159265359 -0.0 0.0
4655 turntwist 3.5 -5.5 2.5 -1.57079632679 -0.0 -1.57079632679
4656 turn 3.5 -6.5 2.5 -1.57079632679 -0.0 3.14159265359
4657 turntwist 2.5 -6.5 2.5 0.0 -1.57079632679 0
4658 turn 2.5 -6.5 3.5 0.0 -0.0 0.0
4659 turntwist 3.5 -6.5 3.5 -1.57079632679 -0.0 -1.57079632679
4660 turn 3.5 -7.5 3.5 -1.57079632679 -0.0 3.14159265359
4661 turntwist 2.5 -7.5 3.5 3.14159265359 1.57079632679 0
4662 turn 2.5 -7.5 2.5 3.14159265359 -0.0 0.0
4663 turn 3.5 -7.5 2.5 0.0 1.57079632679 0
4664 turntwist 3.5 -7.5 1.5 3.14159265359 -0.0 1.57079632679
4665 turntwist 3.5 -6.5 1.5 1.57079632679 -0.0 3.14159265359
4666 turn 2.5 -6.5 1.5 1.57079632679 -0.0 -1.57079632679
4667 turntwist 2.5 -7.5 1.5 1.57079632679 1.57079632679 0
4668 turn 2.5 -7.5 0.5 3.14159265359 -0.0 1.57079632679
4669 turntwist 2.5 -6.5 0.5 -1.57079632679 -0.0 0.0
4670 turn 3.5 -6.5 0.5 -1.57079632679 -0.0 -1.57079632679
4671 turn 3.5 -7.5 0.5 1.57079632679 -0.0 0.0
4672 straight 4.5 -7.5 0.5 -3.14159265359 -1.57079632679 0
4673 turntwist 5.5 -7.5 0.5 -3.14159265359 -1.57079632679 0
4674 turn 5.5 -7.5 1.5 0.0 -0.0 3.14159265359
4675 turntwist 4.5 -7.5 1.5 -1.57079632679 -0.0 1.57079632679
4676 turn 4.5 -6.5 1.5 -1.57079632679 -0.0 0.0
4677 turntwist 5.5 -6.5 1.5 0.0 1.57079632679 0
4678 turn 5.5 -6.5 0.5 3.14159265359 -0.0 3.14159265359
4679 turntwist 4.5 -6.5 0.5 -1.57079632679 -0.0 1.57079632679
4680 turntwist 4.5 -5.5 0.5 -1.57079632679 -1.57079632679 0
4681 turn 4.5 -5.5 1.5 0.0 -0.0 1.57079632679
4682 turn 4.5 -4.5 1.5 -1.57079632679 1.57079632679 0
4683 turntwist 4.5 -4.5 0.5 3.14159265359 -0.0 0.0
4684 turn 5.5 -4.5 0.5 -3.14159265359 -1.57079632679 0
4685 turntwist 5.5 -4.5 1.5 0.0 -0.0 -1.57079632679
4686 turn 5.5 -5.5 1.5 1.57079632679 1.57079632679 0
4687 turntwist 5.5 -5.5 0.5 3.14159265359 -0.0 0.0
4688 turn 6.5 -5.5 0.5 -3.14159265359 -1.57079632679 0
4689 turntwist 6.5 -5.5 1.5 0.0 -0.0 1.57079632679
4690 turn 6.5 -4.5 1.5 -1.57079632679 1.57079632679 0
4691 turntwist 6.5 -4.5 0.5 3.14159265359 -0.0 0.0
4692 turn 7.5 -4.5 0.5 -3.14159265359 -1.57079632679 0
4693 turntwist 7.5 -4.5 1.5 0.0 -0.0 -1.57079632679
4694 turn 7.5 -5.5 1.5 1.57079632679 1.57079632679 0
4695 turn 7.5 -5.5 0.5 3.14159265359 -0.0 -1.57079632679
4696 straight 7.5 -6.5 0.5 -1.57079632679 -0.0 3.14159265359
4697 turntwist 7.5 -7.5 0.5 -1.57079632679 -0.0 3.14159265359
4698 turn 6.5 -7.5 0.5 -1.57079632679 -0.0 1.57079632679
4699 turntwist 6.5 -6.5 0.5 -1.57079632679 -1.57079632679 0
4700 turn 6.5 -6.5 1.5 0.0 -0.0 -1.57079632679
4701 turntwist 6.5 -7.5 1.5 1.57079632679 -0.0 0.0
4702 turn 7.5 -7.5 1.5 1.57079632679 -0.0 1.57079632679
4703 turntwist 7.5 -6.5 1.5 -1.57079632679 -1.57079632679 0
4704 turn 7.5 -6.5 2.5 0.0 -0.0 -1.57079632679
4705 turntwist 7.5 -7.5 2.5 -1.57079632679 -0.0 3.14159265359
4706 turn 6.5 -7.5 2.5 -1.57079632679 -0.0 1.57079632679
4707 turntwist 6.5 -6.5 2.5 -1.57079632679 -1.57079632679 0
4708 turn 6.5 -6.5 3.5 0.0 -0.0 -1.57079632679
4709 turntwist 6.5 -7.5 3.5 1.57079632679 -0.0 0.0
4710 turn 7.5 -7.5 3.5 1.57079632679 -0.0 1.57079632679
4711 straight 7.5 -6.5 3.5 -1.57079632679 -1.57079632679 0
4712 turntwist 7.5 -5.5 3.5 -1.57079632679 1.57079632679 0
4713 turn 7.5 -5.5 2.5 3.14159265359 -0.0 1.57079632679
4714 turn 7.5 -4.5 2.5 -1.57079632679 -1.57079632679 0
4715 turntwist 7.5 -4.5 3.5 0.0 -0.0 3.14159265359
4716 turn 6.5 -4.5 3.5 3.14159265359 1.57079632679 0
4717 turntwist 6.5 -4.5 2.5 3.14159265359 -0.0 -1.57079632679
4718 turn 6.5 -5.5 2.5 1.57079632679 -1.57079632679 0
4719 turntwist 6.5 -5.5 3.5 0.0 -0.0 3.14159265359
4720 turn 5.5 -5.5 3.5 3.14159265359 1.57079632679 0
4721 turntwist 5.5 -5.5 2.5 3.14159265359 -0.0 1.57079632679
4722 turn 5.5 -4.5 2.5 -1.57079632679 -1.57079632679 0
4723 turntwist 5.5 -4.5 3.5 0.0 -0.0 3.14159265359
4724 turn 4.5 -4.5 3.5 3.14159265359 1.57079632679 0
4725 turntwist 4.5 -4.5 2.5 3.14159265359 -0.0 -1.57079632679
4726 turn 4.5 -5.5 2.5 1.57079632679 -1.57079632679 0
4727 turn 4.5 -5.5 3.5 0.0 -0.0 -1.57079632679
4728 turntwist 4.5 -6.5 3.5 1.57079632679 -0.0 0.0
4729 turntwist 5.5 -6.5 3.5 0.0 1.57079632679 0
4730 turn 5.5 -6.5 2.5 3.14159265359 -0.0 3.14159265359
4731 turntwist 4.5 -6.5 2.5 1.57079632679 -0.0 -1.57079632679
4732 turn 4.5 -7.5 2.5 1.57079632679 -0.0 0.0
4733 turntwist 5.5 -7.5 2.5 -3.14159265359 -1.57079632679 0
4734 turn 5.5 -7.5 3.5 0.0 -0.0 3.14159265359
4735 turn 4.5 -7.5 3.5 0.0 -1.57079632679 0
4736 turn 4.5 -7.5 4.5 0.0 -0.0 0.0
4737 turn 5.5 -7.5 4.5 -3.14159265359 -1.57079632679 0
4738 turn 5.5 -7.5 5.5 0.0 -0.0 3.14159265359
4739 turntwist 4.5 -7.5 5.5 -1.57079632679 -0.0 1.57079632679
4740 turn 4.5 -6.5 5.5 -1.57079632679 -0.0 0.0
4741 turntwist 5.5 -6.5 5.5 0.0 1.57079632679 0
4742 turn 5.5 -6.5 4.5 3.14159265359 -0.0 3.14159265359
4743 turntwist 4.5 -6.5 4.5 -1.57079632679 -0.0 1.57079632679
4744 turntwist 4.5 -5.5 4.5 -1.57079632679 -1.57079632679 0
4745 turn 4.5 -5.5 5.5 0.0 -0.0 1.57079632679
4746 turn 4.5 -4.5 5.5 -1.57079632679 1.57079632679 0
4747 turntwist 4.5 -4.5 4.5 3.14159265359 -0.0 0.0
4748 turn 5.5 -4.5 4.5 -3.14159265359 -1.57079632679 0
4749 turntwist 5.5 -4.5 5.5 0.0 -0.0 -1.57079632679
4750 turn 5.5 -5.5 5.5 1.57079632679 1.57079632679 0
4751 turntwist 5.5 -5.5 4.5 3.14159265359 -0.0 0.0
4752 turn 6.5 -5.5 4.5 -3.14159265359 -1.57079632679 0
4753 turntwist 6.5 -5.5 5.5 0.0 -0.0 1.57079632679
4754 turn 6.5 -4.5 5.5 -1.57079632679 1.57079632679 0
4755 turntwist 6.5 -4.5 4.5 3.14159265359 -0.0 0.0
4756 turn 7.5 -4.5 4.5 -3.14159265359 -1.57079632679 0
4757 turntwist 7.5 -4.5 5.5 0.0 -0.0 -1.57079632679
4758 turn 7.5 -5.5 5.5 1.57079632679 1.57079632679 0
4759 turn 7.5 -5.5 4.5 3.14159265359 -0.0 -1.57079632679
4760 straight 7.5 -6.5 4.5 -1.57079632679 -0.0 3.14159265359
4761 turntwist 7.5 -7.5 4.5 -1.57079632679 -0.0 3.14159265359
4762 turn 6.5 -7.5 4.5 -1.57079632679 -0.0 1.57079632679
4763 turntwist 6.5 -6.5 4.5 -1.57079632679 -1.57079632679 0
4764 turn 6.5 -6.5 5.5 0.0 -0.0 -1.57079632679
4765 turntwist 6.5 -7.5 5.5 1.57079632679 -0.0 0.0
4766 turn 7.5 -7.5 5.5 1.57079632679 -0.0 1.57079632679
4767 turntwist 7.5 -6.5 5.5 -1.57079632679 -1.57079632679 0
4768 turn 7.5 -6.5 6.5 0.0 -0.0 -1.57079632679
4769 turntwist 7.5 -7.5 6.5 -1.57079632679 -0.0 3.14159265359
4770 turn 6.5 -7.5 6.5 -1.57079632679 -0.0 1.57079632679
4771 turntwist 6.5 -6.5 6.5 -1.57079632679 -1.57079632679 0
4772 turn 6.5 -6.5 7.5 0.0 -0.0 -1.57079632679
4773 turntwist 6.5 -7.5 7.5 1.57079632679 -0.0 0.0
4774 turn 7.5 -7.5 7.5 1.57079632679 -0.0 1.57079632679
4775 straight 7.5 -6.5 7.5 -1.57079632679 -1.57079632679 0
4776 turntwist 7.5 -5.5 7.5 -1.57079632679 1.57079632679 0
4777 turn 7.5 -5.5 6.5 3.14159265359 -0.0 1.57079632679
4778 turn 7.5 -4.5 6.5 -1.57079632679 -1.57079632679 0
4779 turntwist 7.5 -4.5 7.5 0.0 -0.0 3.14159265359
4780 turn 6.5 -4.5 7.5 3.14159265359 1.57079632679 0
4781 turntwist 6.5 -4.5 6.5 3.14159265359 -0.0 -1.57079632679
4782 turn 6.5 -5.5 6.5 1.57079632679 -1.57079632679 0
4783 turntwist 6.5 -5.5 7.5 0.0 -0.0 3.14159265359
4784 turn 5.5 -5.5 7.5 3.14159265359 1.57079632679 0
4785 turntwist 5.5 -5.5 6.5 3.14159265359 -0.0 1.57079632679
4786 turn 5.5 -4.5 6.5 -1.57079632679 -1.57079632679 0
4787 turntwist 5.5 -4.5 7.5 0.0 -0.0 3.14159265359
4788 turn 4.5 -4.5 7.5 3.14159265359 1.57079632679 0
4789 turntwist 4.5 -4.5 6.5 3.14159265359 -0.0 -1.57079632679
4790 turn 4.5 -5.5 6.5 1.57079632679 -1.57079632679 0
4791 turn 4.5 -5.5 7.5 0.0 -0.0 -1.57079632679
4792 turntwist 4.5 -6.5 7.5 1.57079632679 -0.0 0.0
4793 turntwist 5.5 -6.5 7.5 0.0 1.57079632679 0
4794 turn 5.5 -6.5 6.5 3.14159265359 -0.0 3.14159265359
4795 turntwist 4.5 -6.5 6.5 1.57079632679 -0.0 -1.57079632679
4796 turn 4.5 -7.5 6.5 1.57079632679 -0.0 0.0
4797 turntwist 5.5 -7.5 6.5 -3.14159265359 -1.57079632679 0
4798 turn 5.5 -7.5 7.5 0.0 -0.0 3.14159265359
4799 straight 4.5 -7.5 7.5 1.57079632679 -0.0 -1.57079632679
4800 turn 3.5 -7.5 7.5 3.14159265359 1.57079632679 0
4801 turntwist 3.5 -7.5 6.5 3.14159265359 -0.0 1.57079632679
4802 turn 3.5 -6.5 6.5 -1.57079632679 -1.57079632679 0
4803 turntwist 3.5 -6.5 7.5 0.0 -0.0 3.14159265359
4804 turn 2.5 -6.5 7.5 3.14159265359 1.57079632679 0
4805 turntwist 2.5 -6.5 6.5 3.14159265359 -0.0 -1.57079632679
4806 turn 2.5 -7.5 6.5 1.57079632679 -1.57079632679 0
4807 turntwist 2.5 -7.5 7.5 0.0 -0.0 3.14159265359
4808 turntwist 1.5 -7.5 7.5 -1.57079632679 -0.0 1.57079632679
4809 turn 1.5 -6.5 7.5 1.57079632679 -0.0 3.14159265359
4810 turn 0.5 -6.5 7.5 1.57079632679 -0.0 -1.57079632679
4811 turntwist 0.5 -7.5 7.5 1.57079632679 1.57079632679 0
4812 turn 0.5 -7.5 6.5 3.14159265359 -0.0 1.57079632679
4813 turntwist 0.5 -6.5 6.5 -1.57079632679 -0.0 0.0
4814 turn 1.5 -6.5 6.5 -1.57079632679 -0.0 -1.57079632679
4815 turntwist 1.5 -7.5 6.5 1.57079632679 1.57079632679 0
4816 turn 1.5 -7.5 5.5 3.14159265359 -0.0 1.57079632679
4817 turntwist 1.5 -6.5 5.5 1.57079632679 -0.0 3.14159265359
4818 turn 0.5 -6.5 5.5 1.57079632679 -0.0 -1.57079632679
4819 turntwist 0.5 -7.5 5.5 1.57079632679 1.57079632679 0
4820 turn 0.5 -7.5 4.5 3.14159265359 -0.0 1.57079632679
4821 turntwist 0.5 -6.5 4.5 -1.57079632679 -0.0 0.0
4822 turn 1.5 -6.5 4.5 -1.57079632679 -0.0 -1.57079632679
4823 turn 1.5 -7.5 4.5 1.57079632679 -0.0 0.0
4824 straight 2.5 -7.5 4.5 -3.14159265359 -1.57079632679 0
4825 turntwist 3.5 -7.5 4.5 -3.14159265359 -1.57079632679 0
4826 turn 3.5 -7.5 5.5 0.0 -0.0 3.14159265359
4827 turntwist 2.5 -7.5 5.5 -1.57079632679 -0.0 1.57079632679
4828 turn 2.5 -6.5 5.5 -1.57079632679 -0.0 0.0
4829 turntwist 3.5 -6.5 5.5 0.0 1.57079632679 0
4830 turn 3.5 -6.5 4.5 3.14159265359 -0.0 3.14159265359
4831 turntwist 2.5 -6.5 4.5 -1.57079632679 -0.0 1.57079632679
4832 turn 2.5 -5.5 4.5 -1.57079632679 -0.0 0.0
4833 turntwist 3.5 -5.5 4.5 -3.14159265359 -1.57079632679 0
4834 turn 3.5 -5.5 5.5 0.0 -0.0 3.14159265359
4835 turntwist 2.5 -5.5 5.5 -1.57079632679 -0.0 1.57079632679
4836 turn 2.5 -4.5 5.5 -1.57079632679 -0.0 0.0
4837 turntwist 3.5 -4.5 5.5 0.0 1.57079632679 0
4838 turn 3.5 -4.5 4.5 3.14159265359 -0.0 3.14159265359
4839 straight 2.5 -4.5 4.5 -1.57079632679 -0.0 1.57079632679
4840 turntwist 1.5 -4.5 4.5 1.57079632679 -0.0 -1.57079632679
4841 turn 1.5 -5.5 4.5 -1.57079632679 -0.0 3.14159265359
4842 turn 0.5 -5.5 4.5 -1.57079632679 -0.0 1.57079632679
4843 turntwist 0.5 -4.5 4.5 -1.57079632679 -1.57079632679 0
4844 turn 0.5 -4.5 5.5 0.0 -0.0 -1.57079632679
4845 turntwist 0.5 -5.5 5.5 1.57079632679 -0.0 0.0
4846 turn 1.5 -5.5 5.5 1.57079632679 -0.0 1.57079632679
4847 turntwist 1.5 -4.5 5.5 -1.57079632679 -1.57079632679 0
